Customer_ID,Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Credit_Limit,Credit_Score,Avg_Utilization_Ratio,Revolving_Balance,Avg_Open_To_Buy,Total_Spend_12m,Avg_Transaction_Amount,Total_Trans_Count_12m,Months_Inactive_12m,Contacts_Count_12m,Num_Products,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Payment_Ratio,Late_Payments_12m,Digital_Engagement_Score,Reward_Points_Balance,Travel_Spend_Pct,Dining_Spend_Pct,Intl_Spend_Pct,Cashback_Redeemed_12m,NPS_Score,Mobile_App_Logins_12m,Paperless_Billing,Autopay_Enrolled,Join_Date,Churn
AMEX0130190,52,F,Graduate,Divorced,$60K-$80K,Blue,206,4981.72,587,0.4499,1316.47,3665.25,2265.54,50.35,45,2,0,2,0.7829,0.6921,0.8817,0,50.54,135332,0.1804,0.2677,0.2293,335.58,8,137,0,0,2016-05-23,0
AMEX0130191,47,F,Post-Graduate,Married,$40K-$60K,Gold,262,44196.08,398,0.1405,4944.79,39251.29,7130.05,52.04,137,0,1,2,0.5684,0.6512,0.8871,1,61.31,385762,0.193,0.1949,0.0648,625.46,4,204,1,1,2016-10-29,1
AMEX0130192,40,F,Graduate,Married,$40K-$60K,Platinum,47,55706.75,647,0.2568,6228.36,49478.39,14908.65,135.53,110,1,0,2,0.5857,0.6215,0.6999,0,65.41,332512,0.4888,0.1794,0.0578,127.1,5,19,0,1,2011-06-17,0
AMEX0130193,31,M,Post-Graduate,Single,$120K+,Platinum,237,92748.87,618,0.5008,31450.09,61298.78,37513.12,506.93,74,0,2,4,0.5808,1.6328,0.849,1,67.77,123953,0.1423,0.051,0.0701,197.16,0,11,1,1,2014-08-15,0
AMEX0130194,77,M,Post-Graduate,Married,$40K-$60K,Blue,299,3796.12,502,0.1645,263.78,3532.34,929.25,5.56,167,1,6,1,1.9791,1.378,0.905,1,75.35,188509,0.3907,0.0578,0.1127,344.98,2,14,0,1,2022-11-17,1
AMEX0130195,75,M,Some College,Married,$80K-$120K,Gold,216,19597.38,787,0.3488,5083.01,14514.37,4230.14,21.36,198,2,0,1,0.8406,1.3759,0.475,0,51.3,32111,0.0825,0.2974,0.025,348.94,2,361,1,1,2003-05-20,1
AMEX0130196,31,M,Post-Graduate,Married,$40K-$60K,Centurion,75,104678.26,650,0.1607,4949.4,99728.86,21308.86,626.73,34,2,5,3,1.9565,0.7022,0.6362,0,81.37,60842,0.1732,0.121,0.1818,821.57,10,282,0,1,2007-12-12,0
AMEX0130197,65,F,Graduate,Married,Less than $40K,Blue,182,3862.14,496,0.2114,490.58,3371.56,1186.52,14.47,82,0,3,3,0.5978,0.8325,0.8805,2,94.11,122379,0.2266,0.1821,0.2011,553.56,8,128,1,1,2020-01-08,0
AMEX0130198,70,F,Some College,Married,$80K-$120K,Green,261,9559.37,372,0.1402,1167.65,8391.72,1224.46,8.75,140,0,1,3,1.8474,0.6811,0.965,0,30.05,312169,0.1932,0.2321,0.1697,968.81,8,257,1,1,2015-01-05,0
AMEX0130199,38,F,Some College,Married,Less than $40K,Gold,172,43316.25,782,0.4901,9123.85,34192.4,17404.01,348.08,50,2,1,3,1.9428,1.6498,0.9419,1,23.96,43320,0.1778,0.048,0.0883,400.06,0,86,1,1,2024-01-07,1
AMEX0130200,26,F,Post-Graduate,Married,Less than $40K,Centurion,177,123556.39,765,0.3262,5741.74,117814.65,48639.48,1389.7,35,1,1,4,1.1627,0.8525,0.6448,0,76.79,349940,0.1303,0.0042,0.1232,157.84,8,86,1,0,2020-11-22,0
AMEX0130201,37,M,Uneducated,Married,$40K-$60K,Blue,138,4718.54,388,0.1713,534.3,4184.24,1157.01,6.12,189,3,0,3,1.6515,1.99,0.7499,1,43.5,491662,0.4595,0.1903,0.0333,703.03,9,183,0,1,2011-07-19,0
AMEX0130202,61,F,Graduate,Divorced,Less than $40K,Centurion,110,147343.5,827,0.1001,6293.79,141049.71,8128.12,49.56,164,0,0,1,1.7866,0.5785,0.8331,0,40.99,117684,0.1796,0.2719,0.2427,797.21,9,57,0,0,2018-06-24,0
AMEX0130203,43,M,Some College,Married,$40K-$60K,Blue,246,5511.36,698,0.0354,105.96,5405.4,123.08,0.66,187,0,1,2,1.2021,0.9453,0.729,3,85.54,404825,0.2796,0.1019,0.1774,355.53,8,176,1,1,2018-03-22,0
AMEX0130204,39,F,High School,Married,Less than $40K,Centurion,286,64313.12,374,0.1994,1409.43,62903.69,10914.8,90.96,120,1,3,2,1.3035,1.8145,0.7627,1,52.31,296379,0.3221,0.2129,0.2983,385.64,9,99,0,0,2017-05-19,0
AMEX0130205,53,M,Uneducated,Single,$40K-$60K,Centurion,81,70787.01,354,0.0275,547.62,70239.39,2700.9,117.43,23,1,4,2,1.9791,1.6261,0.7089,1,82.89,55858,0.0971,0.1886,0.2191,878.52,7,331,1,0,2025-02-05,0
AMEX0130206,77,M,Post-Graduate,Single,$60K-$80K,Platinum,291,75204.95,732,0.4618,19044.65,56160.3,45712.93,737.31,62,1,0,3,0.6422,1.8859,0.813,1,73.67,4332,0.0036,0.3843,0.1531,139.25,3,304,1,0,2025-07-06,0
AMEX0130207,51,M,Post-Graduate,Divorced,$60K-$80K,Platinum,142,81574.39,308,0.2159,9070.89,72503.5,11650.08,98.73,118,0,2,2,0.8835,1.9653,0.6612,0,77.84,333803,0.357,0.1481,0.0464,119.56,10,295,1,0,2004-11-12,0
AMEX0130208,78,M,Uneducated,Divorced,$80K-$120K,Blue,100,4881.95,516,0.0675,76.73,4805.22,449.07,3.21,140,0,1,2,1.2666,1.2162,0.5767,0,83.12,479617,0.0145,0.3133,0.0187,174.91,3,33,0,0,2011-02-15,0
AMEX0130209,52,M,Graduate,Married,$60K-$80K,Centurion,280,149218.09,758,0.1676,12800.0,136418.09,17077.5,198.58,86,0,1,3,1.0405,0.5423,0.7983,5,60.83,393746,0.4247,0.2691,0.2078,10.08,8,286,1,1,2010-04-21,0
AMEX0130210,36,F,Graduate,Married,$40K-$60K,Blue,183,6178.98,794,0.4871,1644.57,4534.41,4207.89,36.91,114,1,2,2,1.4556,0.9724,0.6705,2,69.66,231589,0.127,0.057,0.2663,499.68,7,250,1,0,2017-06-14,0
AMEX0130211,44,F,Graduate,Married,Less than $40K,Green,226,7290.69,454,0.6134,3947.73,3342.96,3505.46,49.37,71,1,2,3,1.6597,1.193,0.6173,0,68.86,115715,0.4612,0.2108,0.1804,714.48,8,270,1,0,2002-04-08,0
AMEX0130212,41,F,Graduate,Single,$60K-$80K,Gold,160,46857.59,522,0.3069,9453.51,37404.08,15099.77,302.0,50,0,0,1,1.0896,1.2232,0.9081,3,35.96,26592,0.4047,0.2983,0.1665,72.27,9,334,0,1,2009-09-18,0
AMEX0130213,34,M,Post-Graduate,Married,Less than $40K,Gold,47,13390.45,517,0.4909,5228.91,8161.54,6271.71,50.17,125,0,0,4,1.8408,0.6389,0.6772,0,71.27,321069,0.0974,0.3961,0.0254,398.46,9,147,0,1,2021-03-21,0
AMEX0130214,31,M,Post-Graduate,Divorced,$40K-$60K,Blue,221,2593.84,643,0.6137,920.71,1673.13,1676.19,38.98,43,0,3,2,1.9717,0.9707,0.6739,0,78.8,23916,0.3891,0.3065,0.2235,797.96,2,136,1,0,2004-09-08,1
AMEX0130215,49,M,Graduate,Single,Less than $40K,Gold,109,13153.03,630,0.7543,7392.38,5760.65,10195.13,784.24,13,1,3,2,0.6538,1.2567,0.8212,2,68.61,167756,0.426,0.0708,0.1247,952.99,8,269,1,1,2011-11-14,0
AMEX0130216,39,M,Graduate,Married,$80K-$120K,Blue,162,7987.63,754,0.271,600.25,7387.38,1414.37,9.12,155,0,3,3,0.6222,1.8332,0.7369,3,47.49,409639,0.3221,0.0992,0.0702,446.03,10,159,0,1,2025-11-06,0
AMEX0130217,48,M,Post-Graduate,Single,$60K-$80K,Blue,211,5192.44,419,0.0291,15.78,5176.66,143.25,1.99,72,1,1,4,1.2369,1.9605,0.8814,2,92.5,364454,0.3791,0.2869,0.0747,49.11,7,357,1,1,2015-09-14,0
AMEX0130218,67,M,Post-Graduate,Single,$80K-$120K,Green,235,13239.88,439,0.3178,816.7,12423.18,5638.18,59.98,94,1,0,1,0.9489,1.2085,0.7742,0,41.23,55215,0.1531,0.3638,0.1788,806.6,5,248,1,1,2014-04-29,0
AMEX0130219,52,F,Post-Graduate,Single,$80K-$120K,Green,35,8200.57,432,0.5937,558.78,7641.79,5378.49,28.46,189,1,0,1,0.6928,1.8206,0.7871,0,47.81,340438,0.1401,0.0942,0.0722,86.99,7,190,1,0,2009-08-01,0
AMEX0130220,72,F,Uneducated,Married,$120K+,Gold,75,37269.61,699,0.6397,4079.04,33190.57,25072.48,424.96,59,0,3,1,1.4731,1.2244,0.6341,0,57.5,260502,0.1553,0.2337,0.2523,630.59,3,102,1,0,2020-09-13,0
AMEX0130221,29,F,Some College,Single,$60K-$80K,Centurion,78,165605.42,559,0.2288,8668.04,156937.38,28821.59,5764.32,5,0,1,1,0.9311,0.817,0.8181,3,58.62,264460,0.3678,0.2427,0.2555,455.52,7,329,1,1,2005-02-13,0
AMEX0130222,36,F,Graduate,Married,$120K+,Blue,221,8486.28,725,0.4144,2511.19,5975.09,2620.08,15.5,169,3,1,3,1.1316,0.797,0.6033,1,8.5,396330,0.1909,0.2394,0.2075,278.18,10,220,0,1,2007-04-26,0
AMEX0130223,25,M,Some College,Single,$120K+,Green,13,9453.78,640,0.1318,355.09,9098.69,1804.7,13.99,129,0,2,4,1.1911,0.7777,0.5631,0,69.96,204176,0.3715,0.3024,0.0646,390.72,10,133,1,1,2008-05-08,0
AMEX0130224,48,M,Graduate,Unknown,$60K-$80K,Green,137,9551.32,517,0.129,624.87,8926.45,1307.36,8.66,151,4,1,2,1.5401,1.7189,0.9792,0,58.98,408706,0.0522,0.3262,0.2042,197.3,5,249,1,0,2012-02-27,1
AMEX0130225,48,M,Some College,Married,$60K-$80K,Blue,253,9665.18,818,0.4555,705.22,8959.96,5160.12,27.89,185,0,2,1,1.6212,1.7724,0.8925,2,80.07,45915,0.3432,0.0463,0.061,942.83,6,219,0,1,2023-12-17,0
AMEX0130226,58,M,High School,Married,$40K-$60K,Centurion,90,132252.69,628,0.1849,14898.1,117354.59,35462.13,1043.0,34,2,2,4,1.4172,0.9492,0.5738,0,83.41,78546,0.2601,0.3137,0.2081,136.19,5,349,0,0,2005-11-03,0
AMEX0130227,51,F,Graduate,Single,Less than $40K,Centurion,35,163684.76,417,0.3012,12126.27,151558.49,54195.79,732.38,74,6,0,2,1.3601,1.5379,0.56,0,60.81,193901,0.2749,0.2225,0.2823,408.86,8,236,1,1,2024-11-12,0
AMEX0130228,54,M,High School,Single,Less than $40K,Blue,296,9690.15,804,0.3019,1139.18,8550.97,2041.59,17.3,118,3,3,2,1.2607,1.5284,0.9581,0,82.1,315032,0.0879,0.314,0.0083,968.48,7,55,1,1,2007-05-09,0
AMEX0130229,33,F,High School,Married,$60K-$80K,Platinum,192,31689.37,682,0.1705,2990.05,28699.32,5614.33,147.75,38,3,0,3,1.1921,0.8825,0.7058,0,82.89,20498,0.4212,0.0801,0.0648,976.41,9,340,1,0,2016-05-27,0
AMEX0130230,49,M,Graduate,Married,$80K-$120K,Green,65,9644.48,453,0.4184,1424.38,8220.1,3443.81,149.73,23,1,0,1,0.7578,1.2201,0.7687,0,33.22,174474,0.3929,0.0251,0.1076,497.97,7,210,1,0,2026-01-15,0
AMEX0130231,60,M,Post-Graduate,Married,$80K-$120K,Centurion,39,97010.22,323,0.1787,8547.13,88463.09,17358.04,102.11,170,0,0,2,1.2428,1.3662,0.9755,0,61.91,162884,0.4848,0.0158,0.1636,236.79,1,288,1,1,2023-10-25,0
AMEX0130232,69,F,Post-Graduate,Married,$40K-$60K,Green,260,17134.97,551,0.1506,1189.89,15945.08,1581.62,10.14,156,4,4,3,0.7544,0.5894,0.8292,0,82.51,386402,0.0542,0.0457,0.1962,791.8,10,157,1,0,2019-08-16,0
AMEX0130233,64,F,Graduate,Divorced,$120K+,Platinum,189,58705.77,844,0.6444,25174.77,33531.0,18948.03,183.96,103,3,1,2,0.7466,0.7674,0.8022,0,71.64,392854,0.3803,0.3555,0.1739,722.35,5,27,0,0,2018-02-13,1
AMEX0130234,52,F,Post-Graduate,Married,$60K-$80K,Blue,189,2607.12,356,0.2385,281.96,2325.16,330.64,17.4,19,0,2,1,0.9241,0.854,0.9196,0,71.07,476468,0.1072,0.3559,0.2543,784.12,5,55,0,1,2026-04-11,0
AMEX0130235,47,M,Graduate,Married,$80K-$120K,Platinum,141,76629.04,686,0.4308,12419.96,64209.08,31482.25,184.11,171,4,3,5,0.5606,1.3236,0.7181,0,60.98,60793,0.2737,0.1341,0.2498,42.61,1,312,1,1,2011-05-21,1
AMEX0130236,26,M,Post-Graduate,Single,$120K+,Blue,128,9223.22,357,0.2241,1065.4,8157.82,2148.89,76.75,28,2,1,4,1.0548,1.6928,0.5549,0,52.92,444866,0.3528,0.2667,0.0333,305.23,8,140,0,1,2024-02-17,0
AMEX0130237,40,F,Post-Graduate,Divorced,$60K-$80K,Blue,58,6261.54,318,0.2048,269.07,5992.47,844.8,4.94,171,1,1,4,1.4008,1.2674,0.6719,0,65.15,102459,0.0428,0.2196,0.0363,101.5,8,15,1,1,2021-06-12,0
AMEX0130238,61,M,Post-Graduate,Married,$40K-$60K,Platinum,145,71432.25,681,0.224,3332.9,68099.35,17621.53,193.64,91,0,2,3,1.9082,1.9475,0.8958,0,75.19,227680,0.1596,0.1367,0.2438,758.96,6,4,1,0,2019-06-05,0
AMEX0130239,72,F,Some College,Married,Less than $40K,Blue,284,2773.5,320,0.382,478.51,2294.99,1317.39,16.26,81,0,1,2,0.6327,0.8743,0.8086,0,85.65,321570,0.1814,0.2296,0.0816,482.38,3,169,1,1,2003-05-12,0
AMEX0130240,39,M,Uneducated,Divorced,$80K-$120K,Platinum,225,43218.15,761,0.1356,2378.61,40839.54,6822.98,35.72,191,0,2,2,0.8626,0.7199,0.6556,0,68.45,440155,0.1186,0.1593,0.1302,886.27,5,175,0,1,2009-12-09,0
AMEX0130241,64,M,Some College,Married,$120K+,Blue,283,4101.69,620,0.3979,642.01,3459.68,970.88,121.36,8,1,2,2,1.8053,1.8201,0.7033,2,76.99,59959,0.1001,0.1256,0.1689,55.03,8,64,1,0,2012-06-23,0
AMEX0130242,60,F,Graduate,Married,$60K-$80K,Platinum,175,31427.72,659,0.1051,1898.06,29529.66,3456.06,32.6,106,5,4,1,1.9097,0.9267,0.9029,5,48.35,225195,0.1604,0.2239,0.0984,221.51,6,291,1,0,2018-01-13,1
AMEX0130243,51,F,High School,Single,$80K-$120K,Green,289,7057.91,840,0.0708,416.46,6641.45,725.66,4.15,175,2,3,3,1.2623,1.2187,0.7915,4,66.96,320027,0.1294,0.059,0.1975,409.72,5,27,1,0,2026-05-16,0
AMEX0130244,74,F,Graduate,Single,$60K-$80K,Centurion,10,138265.83,356,0.4105,43045.79,95220.04,36444.24,296.29,123,1,2,4,1.9884,1.4407,0.7407,0,79.61,99473,0.4627,0.1624,0.1325,776.35,9,344,0,1,2026-01-29,0
AMEX0130245,71,M,Some College,Married,Less than $40K,Platinum,138,51813.13,525,0.5036,8196.24,43616.89,35132.93,381.88,92,4,0,1,1.5751,0.6012,0.7774,0,76.29,73509,0.1834,0.1504,0.0324,375.76,6,57,0,1,2020-05-29,0
AMEX0130246,73,F,Some College,Single,$60K-$80K,Blue,211,6238.94,747,0.0985,386.66,5852.28,788.53,4.41,179,3,1,4,1.2071,1.089,0.8716,1,67.82,309177,0.4111,0.1755,0.1464,566.17,7,162,1,1,2003-04-19,0
AMEX0130247,66,F,High School,Married,$120K+,Blue,7,5704.87,542,0.582,1279.54,4425.33,3528.51,21.38,165,0,2,3,1.6585,1.3093,0.5371,1,18.01,437508,0.4403,0.1658,0.0019,29.21,7,279,0,0,2003-04-27,0
AMEX0130248,53,M,Post-Graduate,Married,Less than $40K,Platinum,222,85981.84,446,0.0812,5234.24,80747.6,8725.84,93.83,93,0,0,3,0.9686,1.6045,0.4368,3,29.17,100506,0.4958,0.3233,0.1206,984.58,7,356,1,0,2013-01-19,0
AMEX0130249,64,F,Some College,Single,$80K-$120K,Blue,279,8448.39,820,0.0838,372.99,8075.4,432.21,6.45,67,1,3,5,1.1301,1.9974,0.7818,0,74.33,436924,0.3837,0.3041,0.0916,306.4,8,175,0,0,2008-08-02,0
AMEX0130250,77,M,Post-Graduate,Married,$40K-$60K,Blue,100,9770.71,442,0.248,2005.14,7765.57,2100.89,420.18,5,4,0,2,0.5676,1.691,0.9289,0,11.01,218787,0.2521,0.1977,0.1362,295.47,8,33,0,0,2006-02-18,1
AMEX0130251,22,F,Some College,Married,Less than $40K,Green,66,18080.79,405,0.3453,2727.64,15353.15,5645.78,1881.93,3,0,2,2,0.9987,0.5249,0.7281,0,73.01,136012,0.2546,0.1325,0.0567,393.45,8,53,1,1,2013-12-26,0
AMEX0130252,32,M,Uneducated,Divorced,Less than $40K,Platinum,292,88363.94,705,0.134,5606.84,82757.1,8072.21,56.85,142,0,2,3,1.595,1.3906,0.7456,2,77.59,437762,0.1272,0.0283,0.2457,54.76,6,302,0,0,2006-12-04,0
AMEX0130253,66,F,High School,Unknown,$120K+,Blue,85,3160.16,473,0.2923,475.94,2684.22,951.49,5.38,177,1,0,3,1.9372,0.9559,0.8341,1,65.15,361171,0.4139,0.3876,0.0107,197.61,7,357,1,0,2009-12-20,0
AMEX0130254,66,F,Post-Graduate,Divorced,$40K-$60K,Gold,188,36119.84,422,0.6237,13656.41,22463.43,26485.45,378.36,70,1,1,2,1.9139,1.2849,0.6142,1,46.97,349776,0.4496,0.0075,0.1559,6.58,5,348,1,0,2009-06-08,0
AMEX0130255,41,F,Graduate,Married,$80K-$120K,Green,100,9589.38,384,0.3204,2330.14,7259.24,4530.76,110.51,41,0,1,3,1.9484,0.7858,0.5729,0,58.58,15426,0.0886,0.2991,0.209,966.61,10,99,1,1,2004-09-08,0
AMEX0130256,46,F,High School,Married,$80K-$120K,Blue,13,9652.97,680,0.1998,296.2,9356.77,1320.69,48.91,27,4,0,5,1.4372,1.783,0.701,5,80.62,319899,0.165,0.0513,0.2935,802.85,6,36,0,1,2023-02-26,1
AMEX0130257,65,M,Uneducated,Divorced,Less than $40K,Green,188,10885.58,305,0.119,1026.45,9859.13,1571.31,10.76,146,0,1,4,1.4059,0.8225,0.7905,0,60.33,353188,0.1183,0.3733,0.0935,250.86,4,98,1,1,2003-01-13,0
AMEX0130258,47,M,High School,Single,$80K-$120K,Green,210,5948.94,656,0.5206,934.3,5014.64,2788.62,15.67,178,2,1,4,1.9553,0.9495,0.9215,1,60.64,213646,0.3344,0.3985,0.0022,446.3,8,215,0,1,2018-12-29,0
AMEX0130259,64,M,Graduate,Married,$60K-$80K,Platinum,15,39052.74,653,0.2709,5057.62,33995.12,12221.05,84.87,144,1,0,3,0.7531,0.8664,0.9197,1,71.2,438187,0.4725,0.0766,0.1767,935.16,7,175,1,1,2021-10-08,0
AMEX0130260,63,M,Graduate,Single,$40K-$60K,Blue,87,9353.47,504,0.0277,165.67,9187.8,205.94,1.36,151,1,0,1,1.1277,1.3072,0.59,0,23.02,248469,0.4786,0.2023,0.2192,801.58,8,14,1,0,2019-05-15,0
AMEX0130261,60,M,High School,Single,$80K-$120K,Platinum,122,37728.1,770,0.2,3848.89,33879.21,4061.66,32.24,126,0,3,1,1.804,0.5763,0.7772,0,83.87,200460,0.0806,0.0252,0.0574,828.51,7,282,0,1,2012-03-30,0
AMEX0130262,25,F,High School,Unknown,$80K-$120K,Green,213,9600.11,316,0.2351,1405.6,8194.51,2233.98,41.37,54,1,1,4,1.339,0.9514,0.5346,2,71.3,29111,0.098,0.1149,0.2215,147.37,8,255,1,1,2003-01-24,0
AMEX0130263,43,F,Some College,Single,Less than $40K,Green,129,12003.24,819,0.0395,170.92,11832.32,565.96,8.71,65,0,2,3,0.9866,0.9602,0.6892,0,97.02,395472,0.0668,0.3675,0.242,284.66,10,142,1,1,2007-12-10,0
AMEX0130264,72,F,High School,Single,$40K-$60K,Platinum,20,92651.43,366,0.4943,7271.6,85379.83,60552.89,3784.56,16,1,0,2,0.5973,1.6018,0.6159,0,64.74,440942,0.1599,0.3,0.181,52.29,1,87,1,0,2025-03-08,0
AMEX0130265,53,M,Some College,Married,Less than $40K,Blue,143,3297.1,674,0.4125,317.67,2979.43,1741.52,87.08,20,1,1,2,0.5701,1.2643,0.9012,0,73.92,124607,0.28,0.3846,0.1262,399.44,7,78,1,1,2018-06-08,1
AMEX0130266,53,M,Some College,Divorced,$40K-$60K,Green,223,7300.38,708,0.1615,334.99,6965.39,1305.74,15.36,85,0,1,1,1.0572,0.5368,0.7698,0,76.02,121890,0.357,0.3026,0.2485,628.11,8,255,1,0,2011-07-23,0
AMEX0130267,37,M,Uneducated,Married,$60K-$80K,Blue,181,4380.93,551,0.6456,2247.59,2133.34,2480.43,26.96,92,0,0,4,1.4204,1.0742,0.3733,0,53.4,156459,0.2945,0.1137,0.1506,780.94,7,152,1,0,2003-09-27,0
AMEX0130268,53,F,Some College,Single,$80K-$120K,Platinum,60,81510.46,843,0.1242,5832.07,75678.39,8164.58,56.31,145,0,0,5,1.3695,0.6488,0.6339,0,83.45,194169,0.2788,0.0144,0.2087,107.26,10,213,1,0,2020-10-20,0
AMEX0130269,49,M,Post-Graduate,Single,$80K-$120K,Gold,59,13759.6,522,0.158,1666.16,12093.44,2019.35,12.09,167,1,0,3,0.7046,1.9223,0.8304,0,60.42,175023,0.0597,0.3474,0.1399,88.25,6,305,0,1,2009-03-17,0
AMEX0130270,51,M,Graduate,Divorced,$60K-$80K,Blue,76,9195.22,590,0.198,778.26,8416.96,2037.81,55.08,37,4,4,4,1.2145,1.2545,0.7236,0,25.36,286075,0.1657,0.309,0.2595,79.32,9,11,0,1,2005-09-23,0
AMEX0130271,69,M,Graduate,Single,Less than $40K,Green,269,18910.71,668,0.2092,855.87,18054.84,2537.4,15.66,162,3,2,4,1.5481,0.9096,0.8265,0,52.18,212285,0.3646,0.0942,0.2049,960.94,8,48,0,1,2009-11-05,0
AMEX0130272,24,M,Post-Graduate,Married,$60K-$80K,Platinum,8,91723.58,579,0.4443,31260.14,60463.44,54643.83,5464.38,10,1,1,3,1.8652,0.8197,0.444,3,65.76,221750,0.2532,0.341,0.2957,254.86,4,332,1,0,2018-12-17,1
AMEX0130273,33,M,Post-Graduate,Single,$60K-$80K,Centurion,243,196509.19,442,0.6137,84094.33,112414.86,163291.74,1383.83,118,1,0,1,0.5668,1.8619,0.6761,1,85.55,447431,0.3027,0.3567,0.0441,145.53,7,34,1,1,2021-01-04,1
AMEX0130274,54,M,Some College,Single,$40K-$60K,Platinum,256,55592.09,638,0.2375,5284.33,50307.76,18291.39,97.81,187,1,4,3,0.8214,0.8829,0.7755,2,76.21,31518,0.1589,0.366,0.125,907.4,5,114,1,1,2023-08-28,1
AMEX0130275,22,M,Graduate,Married,$80K-$120K,Green,132,16183.31,480,0.1021,1397.58,14785.73,2147.81,97.63,22,0,1,2,1.5613,1.1754,0.8914,2,46.2,289641,0.3575,0.3379,0.2768,512.85,2,117,0,1,2002-06-22,0
AMEX0130276,27,M,Uneducated,Unknown,$40K-$60K,Gold,262,24287.32,420,0.149,2473.73,21813.59,5393.45,131.55,41,0,2,5,1.3862,0.6172,0.7934,0,44.53,344709,0.3432,0.1012,0.0323,347.67,8,197,1,1,2012-10-16,0
AMEX0130277,30,F,Uneducated,Single,$80K-$120K,Platinum,298,65906.89,525,0.4835,22467.98,43438.91,26759.49,135.15,198,0,1,4,1.0166,0.6245,0.3735,0,76.0,227618,0.3445,0.0414,0.263,382.07,7,34,0,0,2020-04-24,0
AMEX0130278,24,F,Graduate,Single,$80K-$120K,Platinum,106,96608.71,779,0.4475,26287.5,70321.21,61760.2,709.89,87,2,1,2,1.2329,0.7565,0.6069,0,44.48,182724,0.125,0.0603,0.1067,753.39,4,101,1,0,2018-05-27,0
AMEX0130279,30,F,Some College,Divorced,$120K+,Green,121,9918.26,593,0.4526,2350.66,7567.6,3311.13,25.28,131,3,6,4,1.9495,1.7234,0.8193,0,60.87,141023,0.1408,0.067,0.2592,333.5,7,70,1,0,2002-03-31,1
AMEX0130280,38,M,Uneducated,Divorced,$80K-$120K,Blue,174,3414.49,794,0.3811,724.15,2690.34,1555.08,9.42,165,0,2,1,0.9164,1.3118,0.8475,0,21.18,100683,0.2587,0.0369,0.2457,485.07,5,226,0,1,2012-12-17,1
AMEX0130281,62,F,Graduate,Single,$60K-$80K,Platinum,41,49225.79,776,0.2484,4865.95,44359.84,8584.81,85.0,101,1,3,3,1.2475,0.5887,0.8122,5,91.65,260687,0.3922,0.0963,0.1857,504.92,7,45,0,1,2025-04-15,0
AMEX0130282,77,M,Post-Graduate,Single,Less than $40K,Blue,250,3976.83,801,0.1705,485.55,3491.28,644.1,4.35,148,0,4,4,0.9125,1.3061,0.4567,3,70.73,208983,0.3101,0.1233,0.0977,488.0,5,226,1,1,2021-01-31,0
AMEX0130283,25,F,High School,Married,$60K-$80K,Platinum,167,86809.77,622,0.2051,6529.58,80280.19,17441.62,88.99,196,2,2,3,1.7245,1.4971,0.4917,0,63.17,395765,0.3696,0.3227,0.0865,661.76,10,96,1,1,2019-05-25,0
AMEX0130284,36,F,Some College,Married,$40K-$60K,Gold,145,19960.12,752,0.0989,1657.26,18302.86,2438.99,16.05,152,0,0,4,1.8989,1.1927,0.699,5,65.83,74375,0.4022,0.0605,0.0106,764.84,7,258,0,0,2006-08-21,1
AMEX0130285,54,M,Graduate,Married,Less than $40K,Platinum,46,73475.13,518,0.259,10398.68,63076.45,27722.61,407.69,68,2,1,2,0.8848,1.2044,0.8032,0,71.63,360733,0.1924,0.3231,0.0259,858.12,9,175,1,1,2019-12-12,0
AMEX0130286,44,M,Uneducated,Single,Less than $40K,Gold,61,24199.36,784,0.0862,1078.07,23121.29,2009.85,33.5,60,0,3,4,1.7084,1.9682,0.9665,0,79.05,459017,0.4318,0.3948,0.2933,127.6,7,250,0,0,2014-01-22,0
AMEX0130287,68,F,Post-Graduate,Married,$80K-$120K,Platinum,235,61684.28,830,0.0644,590.13,61094.15,5582.86,930.48,6,2,0,3,1.0078,1.2927,0.6801,0,91.68,36412,0.1036,0.1063,0.219,902.05,8,168,1,0,2015-01-06,0
AMEX0130288,76,F,Graduate,Married,$80K-$120K,Gold,278,36191.01,839,0.4101,4702.94,31488.07,19434.2,234.15,83,1,4,3,1.8806,1.87,0.8171,0,50.31,243994,0.2397,0.2888,0.0962,545.88,7,65,1,0,2001-06-13,0
AMEX0130289,63,M,High School,Divorced,$120K+,Blue,107,5051.53,559,0.0479,62.97,4988.56,322.21,4.67,69,2,1,1,0.9837,1.0534,0.7874,0,87.68,271412,0.3489,0.2234,0.2892,595.96,6,178,1,1,2011-03-24,0
AMEX0130290,61,F,Some College,Married,Less than $40K,Gold,33,22733.67,550,0.2239,1575.7,21157.97,4930.69,117.4,42,2,4,2,1.1575,0.7974,0.804,0,92.02,311971,0.1552,0.0586,0.1373,872.54,7,341,1,1,2025-03-06,0
AMEX0130291,73,M,Uneducated,Single,$40K-$60K,Gold,39,38630.38,729,0.2138,7284.85,31345.53,9021.22,346.97,26,1,1,2,1.7075,1.3719,0.6197,1,69.14,436872,0.2962,0.1239,0.1039,525.86,7,105,1,1,2010-11-15,0
AMEX0130292,43,F,Post-Graduate,Married,$120K+,Blue,67,7622.06,397,0.1995,1093.93,6528.13,826.39,4.44,186,1,2,1,1.7841,1.483,0.6386,1,72.89,67839,0.2155,0.0169,0.158,31.24,6,122,0,1,2017-11-04,0
